ID,Name,Age,CountryCode,Salary
1869,fgscngwnjdwflknpi,98,88,89516.805
1870,bxshzbugfppdiogens,49,395,8928568.0
1871,dgkxomrhzjeahuslrbp,83,258,1026167.6
1872,ebhsoijkrdoavvm,98,229,5930731.5
1873,zahgnmsgucmernyabi,100,382,4139947.0
1874,nzlkmlmmpvemr,83,476,9743574.0
1875,aeueyiibvhra,25,436,2347993.0
1876,iwqieqgxxalhrjma,55,322,286089.75
1877,utsndtnhtey,85,245,8413157.0
1878,mnggyoqnvrffes,69,138,9887054.0
1879,eckffflkvaeqw,80,269,3107997.0
1880,selzktsbaaxtbzadgcye,81,4,1940619.5
1881,gqkjsxkrcufu,60,456,9554991.0
1882,ecdqfdedwfvcofghchv,58,472,6552041.0
1883,yzdskezcrj,65,491,8555530.0
1884,lmhhfhlmnwkw,44,284,2448101.5
1885,jqizjicmzwzzkyb,26,153,6004077.0
1886,fbtjrtmkuebffbjje,22,423,5808918.5
1887,regianqwbupqictkhute,67,176,2492476.0
1888,wyoouhmqdiivg,82,184,4672942.5
1889,grzuipkpicogeg,93,329,1590306.9
1890,nhxymayktbkvfvye,66,219,668810.94
1891,qyzeneflgdx,36,195,8379890.0
1892,sqekxayostuoy,76,409,3085345.8
1893,xurvybewahi,70,160,6323518.5
1894,pnpwikltey,30,495,5569555.5
1895,pnmpsvdokpwnksr,71,289,5721792.0
1896,uttbjfulirjtra,72,300,522521.75
1897,lygkljvliys,29,413,6628499.5
1898,fdzeswugaialsguexm,73,114,3722974.8
1899,figytjxrdtzrfc,20,366,6318034.0
1900,dusgmomhbcxjtlnol,22,216,1175064.5
1901,lfqyuljbkzmrs,55,4,160555.3
1902,xtupsgnnhjhmvpiqtcnl,95,477,5276552.5
1903,zkcrgojkpjwj,43,53,3344060.5
1904,moommuipgzpplxuntdgu,97,307,260097.03
1905,yomcfaembarosxgprv,71,93,2208229.2
1906,pbmfapvipqrrtv,62,335,26675.656
1907,mjgbucazjtzlefefkop,98,492,382868.84
1908,ebjkggvibvbwvoncq,62,78,5461397.5
1909,tvizxdbkgkzdzcuga,62,304,622890.2
1910,aloowjbvkaxx,39,276,538580.9
1911,polstrmuxvntjeru,39,128,4016621.2
1912,yzgjxxsvmf,89,499,9191421.0
1913,sycdwyytout,99,458,8751341.0
1914,uvwihexjpdnghie,72,218,1919880.2
1915,wdoknudwdyv,82,237,582314.75
1916,xhfbdnbtxaaabd,19,98,590112.1
1917,qhchxlnubyabil,78,434,3503569.2
1918,lhiejwsvcgwitqpfhzoz,57,369,7412983.5
1919,ipkqdibmicpzlwnjejlu,66,477,7644605.5
1920,dgvyeonyiijrmqjeedyd,60,87,2053066.1
1921,wnhtizgcvirijvxklne,58,21,1428060.4
1922,uynbovhpolieflquhrve,92,88,3540889.2
1923,uegtfhbvks,30,32,2792577.0
1924,bwsncwgodput,57,458,3195109.5
1925,gubifkfkmhunkqsupe,81,279,5457185.0
1926,ougstdxwdmxzfkz,55,330,1205034.6
1927,zuacvcjgwfzg,90,113,4883914.5
1928,pgmdqftezmasoq,45,498,314560.84
1929,dxmpiqadncjsyzfhhx,39,388,221558.84
1930,luqlvwghhip,58,312,6201712.5
1931,nyjzgrpfmrfhyoauyddd,35,500,5945590.5
1932,cjlzqljbbqn,85,293,7547762.5
1933,lwjpvmujwykny,74,190,3915465.5
1934,afrajmgyhe,39,283,2728080.2
1935,sqkyskqsjix,34,420,9879584.0
1936,mntvpmfytywmuoxrx,51,354,6483720.0
1937,zgbzosquijelwbqjun,87,418,9472946.0
1938,wnjzwhtekowrggi,89,102,83508.12
1939,wnhjhmkdwcfzdbhfegas,66,331,7961873.5
1940,zdkrqwmzimxz,80,452,9643868.0
1941,wmeamnsqswonroqeupvn,46,23,102824.0
1942,llbvcdeqfi,59,68,6766084.5
1943,fabtqgvwaierewbbm,30,9,1090323.0
1944,xgonxaqcjhkzbjigb,58,39,4118847.0
1945,hlegyzamtkgsngojih,33,217,2332895.2
1946,inuekcehaobotv,43,172,8185780.5
1947,opetcmurrbspyk,52,474,6806406.0
1948,unctdamgber,77,349,61015.934
1949,wgukjuacdnsfqe,42,64,9881730.0
1950,lbvouluszrxyfeq,67,277,7288944.0
1951,qjjgvpkxbebzbbpfdoiy,46,449,1462488.4
1952,knnwircurit,77,106,3552577.0
1953,mggffrkkuxkwxnsunb,21,124,635454.75
1954,levmkxkejtvd,95,401,9374122.0
1955,xpcupthtnmmlbmaipjdy,62,446,7430153.5
1956,ofdqdlucvhllhs,45,321,9559854.0
1957,grphppsikvefgmnbpmg,75,125,6465227.0
1958,gtqgpxujzvunys,28,95,8476555.0
1959,nljioawrklibmv,25,67,4075503.5
1960,ldabyumgwjumqsptbaiv,56,355,1819575.6
1961,slhbwxwzvmhmehboedkx,31,269,6737911.5
1962,lrwclfggryyixziryt,57,33,7962496.0
1963,nnojlfxapopyw,41,187,3182452.5
1964,jgzjoxqvaljuv,53,162,7235622.5
1965,znbcduxyxaubstj,76,366,4275205.0
1966,rtgoldtbgwjysiiura,26,217,9796081.0
1967,hksjnfusvqd,77,448,2666230.8
1968,qlfmecawgetok,24,183,951405.06
1969,hkvpqusryepeqd,74,219,828918.75
1970,ddfrqikhunhxlohfm,56,99,7554321.5
1971,tzqqtcydbtwo,93,431,1538224.2
1972,tqsrnlpkkbtmutfxwh,89,326,9038345.0
1973,bihijwmlyif,100,18,4411564.5
1974,zisslzgswtrocpuufhwl,66,180,7253260.5
1975,ncyipreaflchzfboyzr,64,82,8172093.5
1976,vejtkpakyssvdkazgslf,86,155,1665423.4
1977,iwsixcmlngornkbnjkg,94,12,5109586.5
1978,dhfprtxtyxduqqmu,25,10,6833781.5
1979,watowaxgxa,48,294,8682802.0
1980,qmryhgmacmqxvoqcvtq,73,222,4692640.5
1981,jhcihwzstnkb,68,165,9311673.0
1982,axlptddbxmfxpqzmnfg,51,327,1503597.9
1983,fhgquqtnlrxqeve,96,387,2598058.0
1984,jypojprfkpigxoi,55,248,9522263.0
1985,gzdsuaplbspalktlaepl,30,30,5092254.5
1986,bmvwqpexmcknfvdrkql,82,1,4658222.5
1987,ijzglatekiiw,36,390,5630743.0
1988,iehsqhslcsjekzgx,30,117,3433750.2
1989,exdlimphpgu,81,317,7239242.0
1990,rocyizpcycxvttyv,58,44,6761160.0
1991,dgeegoedtzjw,26,282,113928.234
1992,wvbrpfjsnxggr,70,222,7863539.0
1993,tmjrjjfsmsspvuu,89,189,8032148.0
1994,jqtmxrrdlyyhtwvxl,34,200,1148264.8
1995,ydbwajzbbo,40,327,126741.914
1996,btjjhgqcxjuoiqrzn,26,387,3561450.2
1997,cpivwerqbk,79,152,6234071.5
1998,xzmslglpcpuu,63,350,2382717.0
1999,rknimwxcbtvquh,68,383,2333227.8
2000,dxwcunsfxxg,55,458,6263766.5
2001,mzomrpzlfjqcyilmthc,38,306,9225109.0
2002,ambeogdacne,68,205,505237.16
2003,nryzgzgvgjwtmlj,51,455,3588888.5
2004,phpksktrsvnixbappulj,34,31,7577879.0
2005,mstliaquha,65,254,2087747.2
2006,agonyqznptxygqcwiwpm,89,334,1629555.5
2007,zwlfsvedrwoyrxkajiw,100,186,199829.6
2008,buplswhogtubwkmkw,39,28,4844445.5
2009,rxbppvhmlyxvy,85,356,8551266.0
2010,hhpudzsclngfogdet,35,368,6474.057
2011,ecwhagdeiuxqdkkxso,26,193,799575.06
2012,ydxjqtswkg,81,130,3632448.2
2013,crpegrrbpixi,69,226,5777052.5
2014,wudldhbalwuacapkrtmn,60,379,9427795.0
2015,avdsmmdlhkfupv,80,332,8826155.0
2016,cqwyqrshgydlbaiikv,68,78,3594227.0
2017,ktnhdndquhj,87,48,2234561.0
2018,glliuoniczc,31,492,8036619.0
2019,exqktspsxeegzhbqjqyz,69,160,1933929.5
2020,xtlgiowhvcvdvhzxdkv,90,238,5137819.5
2021,jyqndewiqib,34,44,2596081.0
2022,sgfjudimfrohzjf,61,126,2946368.0
2023,tyeuulilnz,41,382,3981456.8
2024,gpimxlxyezrmhhngpbuo,19,447,1827246.0
2025,vvbmweckkometrzb,25,175,8312132.5
2026,vfwypbqstpzvawts,78,36,2110122.0
2027,yoywsfoxyssf,74,224,1840537.1
2028,kczexavhxbecohkjy,43,144,3753435.0
2029,igeiwxabznaedpxvakuy,85,159,7969207.0
2030,kjpwlqyqbmqy,47,71,5501898.0
2031,fcvbezhkohktmwx,38,272,9715916.0
2032,nrtjuwqkczo,37,146,6084785.5
2033,zwloysareis,39,25,8772164.0
2034,yxzxzqehuy,40,20,5620619.5
2035,pbclpegmrqsmtpen,35,386,245717.56
2036,szbkjufvobsipqanspk,40,323,6447451.0
2037,iilnoyigjjoxzxicg,57,55,3612559.5
2038,enfitajidnyk,89,219,5679870.5
2039,ybqrcxiajcncbeyjgo,75,114,5840599.5
2040,wmejzajlytsvvjo,60,285,5147387.0
2041,hntaivkwtrk,33,111,6716087.0
2042,dkkmuoqqjpnz,66,439,9528133.0
2043,bpsfaeckyikpp,50,111,8752141.0
2044,mlcwhztcunwhcvwvfs,34,175,5056271.5
2045,ibnryauszabtnz,71,114,2326111.8
2046,cqvsvoincfapeheqdm,45,32,9620561.0
2047,yffboshzzoia,92,467,1642564.6
2048,urzcdwoeamhgaqx,26,79,8371944.0
2049,jtzytvrlhvjcejgluhn,82,361,3242804.0
2050,zyudbjhfbufkqb,59,307,2347845.8
2051,mutjnjbpjqr,95,312,6137005.0
2052,pttiadrfnvy,28,160,6650635.0
2053,zsbilyuokhei,84,222,260050.55
2054,efoxqulpodslrekw,90,481,5175247.0
2055,xngaqwtpojovssuugqg,52,408,8324057.5
2056,pydcvwfxlofbkrdbcbkk,80,59,8307028.0
2057,lzvrnddliceinw,73,175,6024968.5
2058,tznfgybayszukifimk,60,236,8653549.0
2059,ooewfrdiud,82,478,2525241.0
2060,efnedlszphemb,18,197,5099768.0
2061,yecmwbmkwpzapmkcd,48,455,1988963.1
2062,qepbslghczrlygtcn,36,108,2073831.0
2063,nvbozjhduhnxdwdtoa,95,344,7192108.0
2064,svskzwqiniorwzmld,77,443,460774.94
2065,tgqytpjesrswzvy,28,450,9761920.0
2066,zidelatarqypzdmvtlq,90,189,2842394.8
2067,lmhmtphrtbl,56,478,5526677.5
2068,hfgivzeykdbigh,32,234,8490361.0
2069,qojaovhkkkf,32,420,6161985.0
2070,dwwldmykawctf,22,174,2375022.8
2071,geswbrulypich,22,1,3603435.2
2072,klhhnmycsjzrhfvwzgxg,82,51,2208923.5
2073,ymdrmqdhcpnr,70,394,7843108.5
2074,ltnrnyyzyjkafy,40,281,1123927.1
2075,rhrfyaduftmuxpuet,43,52,7370091.0
2076,evkietyulzlguvcguz,78,439,3514528.2
2077,uqoimcpechaforpw,79,126,7864523.5
2078,awmfgsqrgmptkcjur,90,3,282286.44
2079,paqjvgugzyxpxysgxzbl,42,288,8088044.5
2080,mhxsjwbhaqbihcqzr,38,100,9129447.0
2081,unnllanvmksghtqlg,56,257,4644604.0
2082,ohhyhmoxoqtnvz,100,133,610908.56
2083,jculuqdgwgujx,74,202,1452943.4
2084,sslrkmpyfuyfog,27,14,6580814.5
2085,pidggayegnnsq,71,250,8134460.5
2086,bdwjbhogqa,30,348,9911670.0
2087,wsypcoinisnugbdvmlar,92,240,5926248.0
2088,frkubzsewchbmstkhn,60,378,534805.56
2089,niqgnwqlgkki,77,5,8906589.0
2090,aunsihgikrxmukkjnz,90,21,9979409.0
2091,gaqjunsnnxudkwgsadtx,42,173,9548133.0
2092,vpercdudiigrv,80,6,2235863.2
2093,beikzkxciicrzjeggssv,22,318,1320076.4
2094,nkgmxnqgjkf,92,180,3788264.0
2095,ibyyaewaczxzxbyks,71,29,4744552.0
2096,fpplicknpgufdyjbz,39,234,6647704.0
2097,nbpkxkkvvpdgdjgn,84,44,602485.3
2098,pzhqaqvforhgrbnd,53,431,1452973.1
2099,eonzopetuzqg,24,277,7169824.5
2100,lrtwxieioyobxydmqjdv,88,67,2497633.5
2101,hswksmtxuqwfd,37,247,7147621.0
2102,vqijbohnqzn,68,133,3721403.0
2103,dshnixffxpwdxhrqrld,44,84,6426807.5
2104,erigmtypwvmivslvhtym,96,81,7729931.0
2105,znxzhjwzlndqwncmbd,42,150,6609341.0
2106,biomjxscauoiaprjlz,30,417,8832428.0
2107,ivmekelfgdczlnsznarv,53,312,4293933.5
2108,vlutcdilbckxzhcgcrjs,21,52,5910657.0
2109,bvpzhwbpwiuef,73,170,6487671.0
2110,wjizucdeqgar,76,308,9278742.0
2111,hzmieksbteawnctu,59,328,4800492.0
2112,ahovxfdzdoqisvs,61,160,517095.97
2113,xkfdxyjtrhg,71,412,4331153.0
2114,dixucckmcxgyhp,87,290,957066.9
2115,loszawffspzhvvvdkam,74,474,1769042.1
2116,mdrjdcsxmf,80,158,2522743.5
2117,cdcrnenznutve,45,465,7862379.0
2118,srtzmrvsioyfhfxi,35,449,7325695.0
2119,joibzslpmqwryl,62,377,4162552.2
2120,vaguxeixpdamwnwp,39,359,9553935.0
2121,iwfaqvxeudwqwry,43,433,7195834.0
2122,qjjzgaourqhg,98,9,4320182.5
2123,bulgemlocs,37,372,321163.16
2124,mgnrsmaiguupoc,52,103,564326.8
2125,xwayrpzgdemijmcdhzy,86,370,5734511.0
2126,ikfvaqftaplwzswwcwk,60,437,9039172.0
2127,gnbucmodeiv,62,175,5750762.0
2128,eftbwbxnsuntj,18,115,446927.72
2129,mbsjrrthclikdltaq,83,31,1666280.5
2130,ipksmbacokh,18,442,2604611.5
2131,zuvbfzdgqolkzlkjae,92,324,9067880.0
2132,malzdqznlyvxwgseu,70,16,2379684.2
2133,ecwjycaqpkinzmxop,39,129,1546723.8
2134,zsbskiowhrbhvfr,100,250,8431996.0
2135,vacruexvmkgsmfek,54,438,9744023.0
2136,hvnrudpfpkosiastdyyf,74,148,8658697.0
2137,yryhfkbjyoqrbec,76,230,2050410.1
2138,gtqrogogsvvsvy,91,4,4615986.5
2139,ezokguskptukmih,97,266,3904589.0
2140,bnsmhoxxrlnluts,97,300,1112933.9
2141,nwikjimxal,90,37,4351207.0
2142,oiqflvynsc,21,79,8736346.0
2143,lrtqxyppedhh,85,406,9291804.0
2144,fpnvkbuygcktxuoa,72,208,1275487.8
2145,eglgnwresbrb,75,274,6987762.0
2146,ejnyyuavlsyz,77,354,5506296.0
2147,nqyaeigflbizuabf,63,228,3008189.5
2148,rcbjkgvpteezctei,91,91,5794896.0
2149,sbhehnjxxkvbrcnnp,44,207,9675626.0
2150,eoyrxhzrsoyplnjsebg,69,250,9999030.0
2151,izaublsiexqmip,96,127,425907.16
2152,gjmhhzipzmehs,50,331,155207.61
2153,mbxhkwiltdaym,37,316,12050.611
2154,mvtwmhulcfpza,68,259,9271590.0
2155,tvxbclhxvgzpztravvew,81,25,7030016.5
2156,edihslflkb,47,264,808027.5
2157,rddskeruxnugifuoq,25,327,3015005.0
2158,wvnadepedgucbetihd,93,165,2929336.8
2159,zhukehnmfffmu,30,317,7499067.0
2160,drmzxkrrigesoneu,53,213,3047276.5
2161,kwnpabnbyradmvwdmztf,87,64,6053260.5
2162,awvncacxkgcwleqg,76,207,3293678.5
2163,znyrbzzzvpezsszpuqt,64,19,5305048.5
2164,wxyfmickbqkwitgy,86,440,6221597.0
2165,hxvcnjzsoe,84,73,8021027.5
2166,vwvjjhycxyasichulp,61,346,417298.53
2167,qwzehcfwzfjejq,58,175,8024503.0
2168,ekmziqbmejje,55,328,4629208.5
2169,hbybegzxmbevrdwvavcq,66,2,6145368.0
2170,qjnofhgobqvawrltuokd,39,212,8164014.5
2171,yskuccgesgltockjv,76,288,6604101.5
2172,kfmfwzgavszjpbxq,51,341,8198316.0
2173,ghppxpjrjkbxh,73,496,9081356.0
2174,mqlkuphiewbqrqp,23,76,9205963.0
2175,zmjevzcgmai,43,327,3452973.2
2176,keejmsabinamtkkwmai,89,112,1957835.5
2177,sewmemsnunpynktw,37,356,3938732.0
2178,bzeefytulz,43,434,8189369.0
2179,gqbwuxtmlvyckkaial,80,171,3591000.8
2180,zhcykytvxzlst,32,57,3561489.0
2181,dlsqqmarmw,71,287,3533881.0
2182,rbelrrihiifevouta,36,228,9951524.0
2183,jokrgarcmrwcvddl,96,410,3532172.2
2184,jjxdzdtuzlf,82,349,8568032.0
2185,hjklywwonhasdcgnn,74,480,9896883.0
2186,lnrtuvpjipamf,99,327,9820153.0
2187,ihlmyuxniufoqat,69,118,4216726.0
2188,ouavvialyirgyoq,72,377,9695724.0
2189,jssgmhnfybnogstdv,97,243,259388.94
2190,sneifedhkvth,65,177,4344762.0
2191,vuoihmlyvck,65,459,1431225.4
2192,klemnvnknoepwsmzjl,26,165,8376551.0
2193,kalngmrgxl,44,217,2267386.2
2194,yhcpknolsurfuqegwc,22,65,6780169.0
2195,hiluhekjhyaqer,21,11,794934.3
2196,ackerdmjpkznb,95,395,220769.1
2197,izqwqbsusiklq,64,261,8825485.0
2198,addpkinovgcfstqloo,50,425,3095998.0
2199,zxhvblizqsz,93,68,4791688.0
2200,uuxwirpydkxgk,62,164,4657657.5
2201,yrajhpgnpieies,51,386,8066012.5
2202,jurbdiwypvqcjilqu,83,392,1893531.6
2203,psxndkrrtjkugrgie,24,332,8447903.0
2204,iqdifmzhxlmobocr,60,333,8330256.5
2205,rhxxvvdngbqtj,81,27,6724305.5
2206,vuuejcjtwdbteybwq,90,478,8398459.0
2207,fnxlhzzlqziursuct,60,454,4284279.5
2208,tzljakvmnxvlsgmbf,90,99,659288.0
2209,imokxntzrbdsbjnxt,87,328,2405783.8
2210,klbahtcqfiv,32,101,6515009.5
2211,pesgeornmkewd,20,305,8999675.0
2212,qxrsfptatrjbvq,89,388,3336126.8
2213,wnvankwknywhlcbhxnc,97,498,1551922.4
2214,gszrutnsjvelq,94,494,8987238.0
2215,btktrzdlpn,48,451,6101691.5
2216,fffylaejdd,55,445,6912175.5
2217,blhxnkztczxmadxai,37,423,521086.47
2218,tetqazqacyhpviv,86,102,9065032.0
2219,swpflzevoqnve,44,133,4211758.5
2220,kfbnrvsjinhcnpqtsw,41,310,1780986.1
2221,stuibnxklsss,89,184,224508.64
2222,crhvkrfetptdaqsguqwo,20,81,5100489.0
2223,ylesyiybzhgqrzarzh,79,82,8111247.0
2224,uxcbammfkwlauflkm,68,34,5959874.5
2225,yketphgszdcjrsy,85,48,3807087.0
2226,jkyaqnfmtj,91,248,4452812.5
2227,ysyvprkjth,54,274,3520305.5
2228,yrgnzpdscslalcflaeoj,50,437,2506967.5
2229,eidfjerhzohkonupstew,38,50,8504888.0
2230,zlcmhynzjzxuhjrt,32,262,4527247.0
2231,gmytjfoieukibzxmzbma,57,92,1117720.0
2232,nlgthrsskjivgzjvbpk,27,496,8096915.0
2233,bbyetgwbtzxuqbrrehvc,28,50,9089565.0
2234,gabwroigogkglwo,70,112,6143419.5
2235,plgefgtzby,32,467,6128593.0
2236,oterurajrxmau,45,114,5268045.5
2237,wptqwfaqvoholfkye,29,341,1234028.4
2238,xnsusepdtoqyigkelmj,90,486,9489882.0
2239,yezzfwuozqhn,53,343,6853315.5
2240,zqblqtbizvtrhnqarle,80,117,1754433.1
2241,uybxnbgzpftocyeygo,64,84,9181016.0
2242,eqjftytrgipuikyonng,80,103,2282473.2
2243,aisdtewbrsrasadw,38,496,5443728.0
2244,zuefrkwilnqfozohwmj,28,432,4868983.0
2245,ekrsyacnkkabepsdj,84,40,6716683.5
2246,lhhvmmwisho,39,474,7361244.5
2247,rvjxwvrmakj,52,346,2916961.8
2248,zroxcmzifkuiaenof,19,257,9404885.0
2249,ppwfelcrziutgisfs,31,28,2553327.8
2250,musgdxlmnsuxhajsfd,42,435,6635915.5
2251,epqqtyogeilrbnuozu,78,208,5419141.0
2252,qffiplzgflxocw,87,251,7392669.0
2253,lkmydyfjzoywf,94,322,7708912.0
2254,irwnyzmnanliibyi,98,76,6155745.5
2255,klfuoeweyuulftrayjsw,24,385,1921891.2
2256,cuhqgfzkzpo,54,445,4285853.0
2257,axkdmfvjvdlsctbzad,31,272,670569.25
2258,aqdbhwwsvhgyclm,58,432,4139033.8
2259,qnjzcqoardejungm,73,432,3374550.5
2260,oumkclpfxwyxzba,91,26,1846254.4
2261,sqpjlnhrglq,92,171,6380406.5
2262,xlztuhbwbudpxk,71,19,8362002.0
2263,vattfobupabfc,98,232,7594457.0
2264,cpqcqlmijmrvb,99,481,4848626.0
2265,eaklbhukvmcslpfamsa,61,367,3175951.5
2266,rcgvucjmxmodqtgosg,75,312,9565438.0
2267,gyxyrufmoczsjwdf,42,298,2311267.2
2268,eyememgrlkwnicukj,83,218,9509736.0
2269,rahhwlttgqgclfyevl,83,343,1499694.4
2270,rypwgrsybdbpol,49,200,3997295.2
2271,gkftfeobgidnnnmv,62,439,4478809.5
2272,uqseteplonovxpz,53,163,2642725.2
2273,kamlfjjukozp,22,431,3714024.8
2274,oesagumnancoug,43,160,6239398.0
2275,ilrzghxovdae,27,146,7626539.5
2276,jlyfdesldgos,47,337,4416474.5
2277,kjurdekrgo,100,80,2893149.5
2278,asozrahkxreyzzit,64,318,5766609.5
2279,dncpiwctxk,30,73,256948.75
2280,omtjjdxrqbsqxhakxdqx,60,134,5327569.5
2281,tpqcxwycob,63,471,2695408.2
2282,cjwgcngmsnx,18,430,9805874.0
2283,vdjpwqxzgtefhkjuofq,23,312,8452467.0
2284,pumftkailcqgsbdoo,28,308,1720195.4
2285,fansnjswnofjmpgciss,29,254,974951.6
2286,sxdckgwmnoxnwvigq,53,324,5899895.5
2287,cnyphdembszirtyeg,72,240,486070.88
2288,xohydnmviparmsxdhp,18,101,9680995.0
2289,vrbulzwaabezuhn,78,209,7774214.0
2290,mvyduvqdaidam,41,202,9860707.0
2291,swpladizaou,64,31,2604186.0
2292,kcszovxhntykvubghzez,32,354,6226615.5
2293,mgpyjkwnbqenieefk,89,9,7824808.0
2294,quvqdcusbtfzbixp,76,326,5615457.0
2295,ljunfuvyzhlz,77,315,4781555.5
2296,paprirvjizyyizqji,66,495,9832774.0
2297,cyehzidilopbrpf,63,83,8208638.0
2298,qjcuobubajn,43,481,9709454.0
2299,whkvbdjzdmytja,23,87,6320467.0
2300,bbnouhhxbrzidlbbm,32,40,1068086.0
2301,cvodulosknb,32,92,912223.1
2302,mxcrtjlureeepklqiber,68,492,4224447.5
2303,jnucohtpaeroewfcnds,28,29,1141081.9
2304,jplydybfaxyf,43,269,3501506.5
2305,caogsvktotgchsgpjt,46,125,5612146.0
2306,cfpepzstppx,57,373,1685377.0
2307,lwrqagqiwmtiosglxm,86,73,5614476.5
2308,uehvamzwobrtxkgmdcfc,27,403,6393670.0
2309,oxsbjsekeenmnv,80,199,1118751.8
2310,whnbcawsxg,83,331,5641699.0
2311,cjevzfiwyed,34,239,1208209.1
2312,dxnqovzslwfv,63,343,3749160.0
2313,ihdlwmtfvmnknhmzy,51,480,879879.0
2314,naiczpruxecrclzxgy,29,64,2299967.5
2315,gvcadifipuyqiqn,58,457,5122739.5
2316,nkakhkyaoxnpvfkccj,85,46,29575.99
2317,zbzomttzbej,97,284,3208943.5
2318,pslvepcqtuhrrkjgb,89,151,5508519.5
2319,ryespgoamv,73,48,3816328.5
2320,jtlcrhnokviylqwb,67,279,5691935.5
2321,gayccarpsymrdbp,30,351,5286122.0
2322,xrzakagfpazifvec,93,213,8035163.5
2323,hjfazxgwtxxk,56,66,2853357.8
2324,zbluksviboknich,42,161,6327262.5
2325,ytuefzgsth,100,124,9326999.0
2326,vczzetbsxl,38,28,2259240.8
2327,gojgyfopukx,87,369,7130091.5
2328,rgpkcnlyryceybuswz,87,249,6715969.0
2329,mubozkjaqmdywngfcu,66,496,2900476.5
2330,kjswcxpvqmmtgdro,89,178,8804422.0
2331,hrikjmbrxngjumfcf,99,55,5178979.0
2332,lazyqjzmpknctiyckib,83,143,5878181.0
2333,flpjfivheiuc,73,398,4469418.5
2334,akmjkpllpwpgno,57,213,278493.8
2335,fjuosbifpd,54,26,1119296.0
2336,uwipcdovfwpondn,64,50,5046949.5
2337,oatwirqtccsceif,91,74,1556163.9
2338,ytuibfulaolh,65,417,2019908.4
2339,rhkqobtiprbnzr,54,346,5806642.0
2340,grqckvfyqjmripsufltn,88,490,7409789.0
2341,rqrtwmyqjwbj,63,444,7187619.5
2342,fkfspmdfurerww,77,61,2797868.8
2343,teqgngfykwf,35,325,1952461.6
2344,jgiewvltpltr,67,330,5008030.0
2345,bjoepzbekrezbebzwwku,85,243,632377.4
2346,tmaxibewcrinozvgtb,67,291,5798230.0
2347,wuzionympfwwb,69,379,5277398.0
2348,idswrwetrcdoy,62,167,4013745.5
2349,dbhbyknxlexh,73,384,9021843.0
2350,rljkkoqguqqhubiueo,59,186,6369899.0
2351,yvsbvisakh,28,77,8190123.0
2352,pfvhuzxhvax,86,446,7974719.0
2353,bymmpdxkqj,41,194,5872451.0
2354,kwqdfkcyftjzytqcfzi,87,233,5120990.0
2355,alkfnfaegfjdqj,66,40,3809791.0
2356,ubmqrwotgeimm,51,495,8870045.0
2357,mgcdyimqbgdifhb,89,163,2345439.5
2358,uthissozejkrt,77,28,7634308.0
2359,sgakprglrkhdwsj,28,379,5383950.5
2360,fqhdoaimxf,90,439,5896397.5
2361,hlborkbpxzzljhpmxp,68,153,4362203.0
2362,xmfbpfgerxbuq,24,136,9734690.0
2363,fjpcqjmssyhzsyvma,42,190,9997450.0
2364,rcnvvclyjhu,41,45,839584.3
2365,nykmhdthqoxudlnfdn,31,207,8420643.0
2366,ayucvxhnlmfr,46,9,6656138.5
2367,ltdgrkgspjwwtnwltpuh,59,97,855247.6
2368,rprejvfdvuozumxy,35,378,9302790.0
2369,osadrldhpxmlwyiep,76,174,6628738.0
2370,iccnscydhgavtuydge,49,297,7236664.5
2371,gnthtjpldbxudesinflj,25,57,1006883.3
2372,wcjnaenmdgqljwkzxn,63,126,7686241.0
2373,tlrglouedybbgq,78,477,5523725.0
2374,yqtvbppavxuouvs,32,344,9367180.0
2375,slyxwwnnomif,48,313,4030568.0
2376,zngnkmdcqf,43,195,3951399.0
2377,wwoasvfyhgcvu,28,321,7597948.5
2378,qqmexfztzewf,35,121,9135291.0
2379,dajtvgguechzujrreldr,72,62,6491477.0
2380,xcodcfmuwfbcfrlf,87,376,4275136.5
2381,jtxujaptdwephq,61,321,988081.8
2382,qtsxtiusgz,31,160,4581832.0
2383,pbbregnjrhqewyrtwek,42,225,9751785.0
2384,jdzruyjpkf,57,355,9692986.0
2385,iawmtryqkvq,71,434,3858994.2
2386,syekqjaczugslmcka,29,198,1709785.5
2387,zsspkcxblmlenywrgasl,79,339,8452233.0
2388,uvwgnqvomkfbcs,45,201,4854324.0
2389,qlzqoyuacifsqdgre,26,319,950382.9
2390,etdhjtrftrkww,65,32,8684295.0
2391,orpfdxdlabavsuatpnhd,93,136,2456853.8
2392,vrlhvvfavvpjiiniier,90,346,1747601.9
2393,bogfdvogwbgtfqqkwwd,95,298,1336444.2
2394,ttskniuoylkj,29,425,7211652.5
2395,fainmhnaclsjgyr,47,28,2716552.2
2396,ujgdoddpqythwga,26,333,2489458.2
2397,ervvmfolayvuprql,22,495,7450278.5
2398,ayyuclstytaxp,100,406,3401144.0
2399,qzfhszismz,38,270,8043446.0
2400,ghbdobpuyppthvkyjj,30,262,8376989.5
2401,karmkpoqovlhb,86,338,5058097.0
2402,dpiyrpyyboanowtosuq,95,403,4362635.5
2403,azzfrzcqdxsxxub,22,406,4596735.0
2404,egtmutiwjoprcx,89,468,4857649.0
2405,vmoaybuhhwfyupwdo,27,343,4342481.0
2406,hoejazkdcqbn,61,71,9071100.0
2407,tlrkpdhwmlmozwmhztmn,20,459,7583260.5
2408,sfqcrrzdxqadbv,42,31,9932391.0
2409,xutyftlxxr,75,445,1231696.6
